dataset,model,attack,attack_success_rates,l0_distances,l1_distances,l2_distances,linf_distances,mahalanobis_distances,sensitivity,outliner_rates,epsilons
Adult,LogisticRegression,L2Gaussian,0.16597574082604022,0.0,0.0,0.0,0.0,2.053154311981253,0.0,0.1036077705827937,0.0
Adult,LogisticRegression,L2Gaussian,0.16597574082604022,54.63367252543941,0.002473224572484984,0.007201909293936674,0.04270672327584685,2.0515701664840345,0.000798376927711845,0.1026827012025902,0.01
Adult,LogisticRegression,L2Gaussian,0.16658989712881928,54.58986175115207,0.007494737364111408,0.02167418930971403,0.12859501698599432,2.054110823497704,0.0024178076974300813,0.10414746543778802,0.03
Adult,LogisticRegression,L2Gaussian,0.1664363580531245,54.71955719557196,0.01243088101603888,0.03611117039164494,0.21457262669872093,2.0496078795837707,0.004001736268916638,0.10239852398523985,0.05
Adult,LogisticRegression,L2Gaussian,0.16843236603715644,54.73108477666363,0.024808627421693468,0.07189907790344198,0.4273610710554375,2.04193169259738,0.007980610888770551,0.10391978122151321,0.1
Adult,LogisticRegression,L2Gaussian,0.17119606939966223,54.71390134529148,0.07412923285779396,0.2153356482897104,1.280097207734403,2.1401288739681936,0.02387947892694997,0.11659192825112108,0.3
Adult,LogisticRegression,L2Gaussian,0.17534162444342086,54.51926444833625,0.12447688815994563,0.3588827178143161,2.12591299565995,2.2689131536946516,0.04023130762761038,0.11646234676007006,0.5
Adult,LogisticRegression,L2Gaussian,0.1962229387379088,54.77073552425665,0.24736283558635086,0.716037049493133,4.250594299537289,2.845916563363068,0.07964906789339112,0.20109546165884193,1.0
Adult,LogisticRegression,LinfFGSM,0.16597574082604022,0.0,0.0,0.0,0.0,2.053154311981253,0.0,0.1036077705827937,0.0
Adult,LogisticRegression,LinfFGSM,0.19683709504068786,62.61544461778471,0.010000002828343842,0.0776542152006429,0.6261502961030988,2.0366192697045764,0.0033674705268701833,0.10530421216848673,0.01
Adult,LogisticRegression,LinfFGSM,0.2728389375095962,63.868317388857626,0.030000001177418145,0.23536456472328962,1.9156926842841393,2.125517888718344,0.00986867578444425,0.10973550928531232,0.03
Adult,LogisticRegression,LinfFGSM,0.33962843543681864,62.90958408679928,0.050000011920928955,0.388736797688667,3.1440131921880283,2.3395897434404005,0.01681113647377863,0.1306509945750452,0.05
Adult,LogisticRegression,LinfFGSM,0.46967603255028406,55.65871199738476,0.10000002383698665,0.7269494043685674,5.553553022953294,3.0093096451091386,0.0383879105515118,0.2026806145799281,0.1
Adult,LogisticRegression,LinfFGSM,0.9996929218486105,45.031485178927966,0.3000000156147508,1.9564633919994616,13.332932450917436,6.461550740381431,0.1324224120434794,0.9986177238519429,0.3
Adult,LogisticRegression,LinfFGSM,1.0,45.02901888530631,0.5,3.2467323571841655,22.0641200771241,10.16976904420124,0.22070885763663622,1.0,0.5
Adult,LogisticRegression,LinfFGSM,1.0,45.02901888530631,1.0,6.366913956100813,43.002661728884576,17.86826694712051,0.44141771527327245,1.0,1.0
Adult,LogisticRegression,LinfPGD,0.16597574082604022,0.0,0.0,0.0,0.0,2.053154311981253,0.0,0.1036077705827937,0.0
Adult,LogisticRegression,LinfPGD,0.1966835559649931,62.640124902419984,0.010000001958292922,0.07714338063507412,0.6214038865534613,2.038164096775567,0.0033656917105281286,0.1053864168618267,0.01
Adult,LogisticRegression,LinfPGD,0.2716106249040381,63.82023742227247,0.03000000103625825,0.23385176610111044,1.9006611323747478,2.1134790296700716,0.009878476298008263,0.11023176936122103,0.03
Adult,LogisticRegression,LinfPGD,0.33870720098265006,62.9909338168631,0.050000011910796706,0.38660557543755875,3.1252294023903735,2.31574740798389,0.016784735235063897,0.12964641885766093,0.05
Adult,LogisticRegression,LinfPGD,0.4686012590204207,55.710681520314544,0.10000002375885668,0.7225078004235365,5.515853730285465,2.9217394300155926,0.03835431403427984,0.18610747051114024,0.1
Adult,LogisticRegression,LinfPGD,0.9996929218486105,45.031485178927966,0.3000000144933303,1.9459641904915885,13.248288054269244,6.289253732274209,0.1324224113877917,0.9980033788972508,0.3
Adult,LogisticRegression,LinfPGD,1.0,45.02901888530631,0.5,3.234315726425028,21.96710973362137,9.968028858825306,0.22070885763663622,1.0,0.5
Adult,LogisticRegression,LinfPGD,1.0,45.02901888530631,1.0,6.366913956100813,43.002661728884576,17.86826694712051,0.44141771527327245,1.0,1.0
Adult,LogisticRegression,LinfBIM,0.16597574082604022,0.0,0.0,0.0,0.0,2.053154311981253,0.0,0.1036077705827937,0.0
Adult,LogisticRegression,LinfBIM,0.19683709504068786,62.61544461778471,0.010000002828343842,0.0776542152006429,0.6261502961030988,2.0366192697045764,0.0033674705268701833,0.10530421216848673,0.01
Adult,LogisticRegression,LinfBIM,0.2728389375095962,63.868317388857626,0.030000001177418145,0.23536456472328962,1.9156926842841393,2.125517888718344,0.00986867578444425,0.10973550928531232,0.03
Adult,LogisticRegression,LinfBIM,0.33962843543681864,62.90958408679928,0.050000011920928955,0.388736797688667,3.1440131921880283,2.3395897434404005,0.01681113647377863,0.1306509945750452,0.05
Adult,LogisticRegression,LinfBIM,0.46967603255028406,55.65871199738476,0.10000002383698665,0.7269494043685674,5.553553022953294,3.0093096451091386,0.0383879105515118,0.2026806145799281,0.1
Adult,LogisticRegression,LinfBIM,0.9996929218486105,45.031485178927966,0.3000000156147508,1.9564633919994616,13.332932450917436,6.461550740381431,0.1324224120434794,0.9986177238519429,0.3
Adult,LogisticRegression,LinfBIM,1.0,45.02901888530631,0.5,3.2467323571841655,22.0641200771241,10.16976904420124,0.22070885763663622,1.0,0.5
Adult,LogisticRegression,LinfBIM,1.0,45.02901888530631,1.0,6.366913956100813,43.002661728884576,17.86826694712051,0.44141771527327245,1.0,1.0
Adult,LogisticRegression,L2CarliniWagner,0.16597574082604022,0.0,0.0,0.0,0.0,2.053154311981253,0.0,0.1036077705827937,0.0
Adult,LogisticRegression,L2CarliniWagner,0.16597574082604022,104.78260869565217,5.067161574725417e-07,5.092093897516182e-06,5.175196974918205e-05,2.053151437184692,8.463851036745882e-08,0.1036077705827937,0.01
Adult,LogisticRegression,L2CarliniWagner,0.16751113158298786,104.7846012832264,0.00016473380611453113,0.00028002252496550845,0.0005982104478887087,2.061927882319679,2.7458743397207335e-05,0.10540788267644363,0.03
Adult,LogisticRegression,L2CarliniWagner,0.16920006141563027,104.78675136116152,0.0006101959192290388,0.0009178311630952052,0.0017528420849999044,2.0624432723482435,0.00010171036180302428,0.10617059891107078,0.05
Adult,LogisticRegression,L2CarliniWagner,0.17242438200522034,104.7907390917186,0.0019380347123195418,0.002726387449258104,0.005029838411958485,2.0809350525792722,0.00032304047405451995,0.11130899376669635,0.1
Adult,LogisticRegression,L2CarliniWagner,0.18516812528788576,104.80514096185738,0.011865994271360474,0.01738954100791727,0.03223221706053486,2.122388148888526,0.0019778772196887614,0.11774461028192372,0.3
Adult,LogisticRegression,L2CarliniWagner,0.19545524335943498,104.815396700707,0.0253701618582139,0.03818496363004768,0.07226923316679104,2.2374974768521874,0.004228812310383089,0.14218381775333858,0.5
Adult,LogisticRegression,L2CarliniWagner,0.19990787655458314,104.74807987711213,0.0329502221524498,0.05096971287204589,0.09792952539582384,2.3177876577212744,0.005823216888290422,0.1597542242703533,1.0
Adult,LogisticRegression,L2DeepFool,0.16597574082604022,0.0,0.0,0.0,0.0,2.053154311981253,0.0,0.1036077705827937,0.0
Adult,LogisticRegression,L2DeepFool,0.17073545217257793,1.6717625899280575,5.020675493953683e-05,0.00015097992116143164,0.0009637211927668386,2.052423571693499,1.9623198005588134e-05,0.10431654676258993,0.01
Adult,LogisticRegression,L2DeepFool,0.18240442192538,5.505050505050505,0.0005023682437859075,0.0014682177059126623,0.009094425059638617,2.053571928110844,0.00020623648514466866,0.10521885521885523,0.03
Adult,LogisticRegression,L2DeepFool,0.19008137571011824,7.606623586429725,0.0010522240360970089,0.002990118321181788,0.018156907886420173,2.0642789126506673,0.0004430236075235127,0.10904684975767366,0.05
Adult,LogisticRegression,L2DeepFool,0.2181790265622601,13.971850809289233,0.00437889738584476,0.012156190135680731,0.07247130638827359,2.0769645493417013,0.001880309564693063,0.11118930330752991,0.1
Adult,LogisticRegression,L2DeepFool,0.378473821587594,30.718864097363085,0.03617243024494129,0.09393276027942163,0.5264429827488989,2.2500233748079217,0.016262644049817195,0.1152129817444219,0.3
Adult,LogisticRegression,L2DeepFool,0.5117457392906495,33.47314731473147,0.07140202584725064,0.17177143443332235,0.8714788115992438,2.6472111587049136,0.03437766689156807,0.22412241224122412,0.5
Adult,LogisticRegression,L2DeepFool,0.8334101028711807,34.355563743551954,0.1825286121045956,0.4113416766837739,1.8891326372202675,4.115557247004734,0.08938635627419392,0.523581429624171,1.0
Adult,MLP,L2Gaussian,0.16628281897742975,0.0,0.0,0.0,0.0,2.0507764713287906,0.0,0.10526315789473684,0.0
Adult,MLP,L2Gaussian,0.2155688622754491,54.71866096866097,0.002488155836591688,0.007209495337815302,0.04275424376215011,2.255977690464633,0.0008025682413389381,0.12962962962962962,0.01
Adult,MLP,L2Gaussian,0.21741133118378628,54.77542372881356,0.00748580874872557,0.021611027801698757,0.12838462190860409,2.1928138219861824,0.0024093551754275347,0.1271186440677966,0.03
